timestamp,yaw,pitch,filtered_yaw,filtered_pitch,velocity_x,velocity_y,dead_zone_triggered,zoom_factor
2232.607577,-0.184294,0.007037,-0.114757,-0.004849,780.3842,0.0000,0,1.1638
2232.704850,-0.169167,0.003549,-0.121286,-0.003841,852.9306,0.0000,0,1.1613
2232.802671,-0.172401,0.008957,-0.127420,-0.002305,919.5407,0.0000,0,1.1628
2232.896033,-0.176868,0.005090,-0.133354,-0.001418,986.6334,0.0000,0,1.1622
2233.014861,-0.177043,-0.002639,-0.138597,-0.001564,1049.7633,0.0000,0,1.1585
2233.107981,-0.175019,-0.006172,-0.142967,-0.002117,1095.2362,0.0000,0,1.1639
2233.203131,-0.178028,0.000434,-0.147175,-0.001811,1140.9161,0.0000,0,1.1673
2233.293822,-0.178060,0.005160,-0.150881,-0.000975,1188.8509,0.0000,0,1.1628
2233.406540,-0.177641,0.000308,-0.154092,-0.000821,1226.9290,0.0000,0,1.1629
2233.493494,-0.179759,0.001704,-0.157172,-0.000518,1263.9469,0.0000,0,1.1626
2233.604189,-0.181632,0.003470,-0.160107,-0.000039,1301.3841,0.0000,0,1.1607
2233.687971,-0.178269,-0.000026,-0.162287,-0.000038,1327.4451,0.0000,0,1.1610
2233.812580,-0.179461,-0.000757,-0.164348,-0.000124,1354.3573,0.0000,0,1.1595
2233.907358,-0.185759,-0.003902,-0.166917,-0.000577,1384.9653,0.0000,0,1.1600
2233.997139,-0.182483,-0.004762,-0.168785,-0.001079,1408.3088,0.0000,0,1.1597
2234.100495,-0.191295,0.000716,-0.171486,-0.000864,1439.3465,0.0000,0,1.1615
2234.211860,-0.189007,0.000845,-0.173589,-0.000659,1468.2117,0.0000,0,1.1593
2234.310404,-0.183623,-0.003463,-0.174793,-0.000995,1490.1128,0.0000,0,1.1540
2234.398678,-0.181864,0.002920,-0.175641,-0.000526,1494.4546,0.0000,0,1.1591
2234.496921,-0.184994,-0.005000,-0.176764,-0.001062,1508.6161,0.0000,0,1.1587
2234.607529,-0.175639,-0.000424,-0.176629,-0.000986,1503.3144,0.0000,0,1.1621
2234.688122,-0.180180,0.000476,-0.177055,-0.000810,1502.9559,0.0000,0,1.1663
2234.799476,-0.180971,-0.000716,-0.177525,-0.000799,1508.1885,0.0000,0,1.1664
2234.896238,-0.180334,-0.002649,-0.177862,-0.001021,1517.1928,0.0000,0,1.1625
2235.009517,-0.178387,-0.002371,-0.177925,-0.001183,1515.9380,0.0000,0,1.1647
2235.109763,-0.178865,0.001696,-0.178038,-0.000838,1520.8962,0.0000,0,1.1615
2235.198106,-0.178808,-0.000662,-0.178130,-0.000816,1524.7367,0.0000,0,1.1595
2235.298195,-0.177526,-0.000135,-0.178058,-0.000735,1524.2833,0.0000,0,1.1595
2235.415148,-0.172030,-0.003010,-0.177334,-0.001008,1510.1261,0.0000,0,1.1645
2235.508874,-0.170133,0.001820,-0.176470,-0.000668,1494.5464,0.0000,0,1.1679
2235.599057,-0.167730,0.002753,-0.175421,-0.000258,1484.1704,0.0000,0,1.1655
2235.697707,-0.159283,0.001537,-0.173485,-0.000042,1465.2049,0.0000,0,1.1616
2235.810006,-0.161762,0.003750,-0.172078,0.000413,1448.5780,0.0000,0,1.1608
2235.908145,-0.161150,-0.001725,-0.170767,0.000156,1433.8898,0.0000,0,1.1596
2236.002475,-0.166249,-0.002372,-0.170225,-0.000147,1426.8531,0.0000,0,1.1597
2236.092150,-0.165090,-0.004410,-0.169608,-0.000659,1421.8275,0.0000,0,1.1576
2236.211002,-0.162566,-0.001456,-0.168763,-0.000754,1413.3371,0.0000,0,1.1561
2236.305165,-0.162149,-0.005357,-0.167970,-0.001307,1402.7001,0.0000,0,1.1569
2236.404669,-0.162741,-0.004226,-0.167342,-0.001657,1399.2348,0.0000,0,1.1531
2236.498465,-0.159399,0.000158,-0.166389,-0.001439,1388.5784,0.0000,0,1.1525
2236.612010,-0.150860,-0.000708,-0.164525,-0.001351,1363.5190,0.0000,0,1.1545
2236.704362,-0.155416,-0.002104,-0.163432,-0.001442,1342.2253,0.0000,0,1.1612
2236.794169,-0.157741,-0.004253,-0.162749,-0.001779,1341.6214,0.0000,0,1.1540
2236.902816,-0.160314,-0.007097,-0.162457,-0.002417,1338.2540,0.0000,0,1.1539
2236.992986,-0.162969,0.000160,-0.162519,-0.002108,1335.6794,0.0000,0,1.1568
2237.111657,-0.154700,-0.001089,-0.161580,-0.001986,1325.7027,0.0000,0,1.1559
2237.199335,-0.142466,0.003443,-0.159287,-0.001334,1309.1168,0.0000,0,1.1462
2237.302153,-0.125850,0.004709,-0.155274,-0.000609,1264.6152,0.0000,0,1.1424
2237.395216,-0.125749,0.002803,-0.151731,-0.000200,1212.8421,0.0000,0,1.1507
2237.507891,-0.113548,0.002782,-0.147149,0.000158,1171.3013,0.0000,0,1.1376
2237.599330,-0.101718,0.007123,-0.141697,0.000994,1107.8751,0.0000,0,1.1364
2237.697360,-0.124866,-0.003405,-0.139678,0.000466,1086.0287,0.0000,0,1.1339
2237.786492,-0.106586,-0.017943,-0.135707,-0.001743,1036.8589,0.0000,0,1.1371
2237.908760,-0.097300,-0.014955,-0.131098,-0.003328,981.2075,0.0000,0,1.1396
2237.999165,-0.093480,-0.006408,-0.126584,-0.003698,937.7504,0.0000,0,1.1299
2238.098099,-0.082360,0.008784,-0.121277,-0.002200,875.0673,0.0000,0,1.1332
2238.188575,-0.100425,0.004027,-0.118775,-0.001453,845.5727,0.0000,0,1.1349
2238.310105,-0.132917,-0.001404,-0.120472,-0.001447,863.8143,0.0000,0,1.1348
2238.395622,-0.143708,-0.006903,-0.123260,-0.002102,883.6958,0.0000,0,1.1387
2238.488798,-0.155719,-0.007032,-0.127155,-0.002693,945.3457,0.0000,0,1.1263
