timestamp,yaw,pitch,filtered_yaw,filtered_pitch,velocity_x,velocity_y,dead_zone_triggered,zoom_factor
1870.019441,0.432334,0.112346,0.425272,0.094980,-2184.3735,608.6086,0,1.0992
1870.108300,0.449987,0.115296,0.428238,0.097418,-2187.8086,635.8261,0,1.0967
1870.194713,0.437347,0.112953,0.429331,0.099282,-2189.6712,656.5889,0,1.0956
1870.309348,0.459186,0.113335,0.432914,0.100969,-2201.0077,678.4300,0,1.0898
1870.417191,0.478185,0.111690,0.438346,0.102255,-2208.0849,694.5825,0,1.0866
1870.503841,0.498954,0.118904,0.445619,0.104253,-2208.8072,716.4729,0,1.0865
1870.608346,0.490585,0.118147,0.451015,0.105920,-2210.6586,735.7780,0,1.0855
1870.711296,0.497407,0.121906,0.456582,0.107839,-2195.7559,751.5231,0,1.0938
1870.816390,0.493484,0.120499,0.461010,0.109358,-2189.5645,766.6488,0,1.0964
1870.901220,0.518826,0.121131,0.467948,0.110771,-2194.0874,785.5954,0,1.0918
1870.994508,0.520366,0.113590,0.474238,0.111109,-2212.5037,795.2369,0,1.0841
1871.106322,0.508318,0.090122,0.478328,0.108591,-2221.9696,780.4755,0,1.0799
1871.203620,0.433538,0.088790,0.472953,0.106215,-2178.9063,729.5308,0,1.1024
1871.309087,0.353190,0.075590,0.458582,0.102540,-2121.6455,671.1161,0,1.1317
1871.394566,0.293586,0.048018,0.438782,0.095997,-2133.0021,606.4838,0,1.1249
1871.505666,0.190770,0.034056,0.409021,0.088564,-2132.9237,530.3154,0,1.1252
1871.621611,0.143242,0.008136,0.377127,0.078913,-2168.1478,443.0268,0,1.1060
1871.721037,0.128939,-0.023002,0.347345,0.066683,-2281.8625,344.6544,0,1.0512
1871.812228,0.144283,-0.029412,0.322977,0.055152,-2363.8290,247.0072,0,1.0150
1871.928757,0.175233,-0.035856,0.305248,0.044231,-2461.0341,158.6097,0,0.9750
1872.010646,0.179097,-0.044532,0.290110,0.033579,-2551.4102,77.8084,0,0.9404
1872.106174,0.181625,-0.054902,0.277092,0.022961,-2636.5204,11.4670,0,0.9101
1872.196557,0.164144,-0.048708,0.263538,0.014361,-2720.4349,0.1166,0,0.8820
1872.307485,0.144923,-0.068201,0.249304,0.004454,-2783.5923,0.0016,0,0.8621
1872.406901,0.122149,-0.088058,0.234046,-0.006648,-2797.3675,0.0000,0,0.8579
1872.505640,0.115786,-0.091883,0.219854,-0.016876,-2792.7199,0.0000,0,0.8586
1872.600320,0.155404,-0.093638,0.212120,-0.026087,-2652.8179,-28.9769,0,0.8593
1872.709712,0.176028,-0.084172,0.207789,-0.033058,-2558.7985,-79.0600,0,0.8645
1872.823266,0.190973,-0.063226,0.205771,-0.036678,-2513.6199,-108.8717,0,0.8676
1872.902602,0.222501,-0.050039,0.207779,-0.038281,-2545.4940,-122.7458,0,0.8683
1873.006355,0.249538,-0.047460,0.212790,-0.039383,-2642.5731,-133.0323,0,0.8653
1873.106452,0.270465,-0.034640,0.219711,-0.038814,-2751.2249,-127.7494,0,0.8704
1873.202168,0.305833,-0.031643,0.230046,-0.037953,-2741.8389,-120.5042,0,0.8754
1873.299382,0.305259,-0.030000,0.239071,-0.036999,-2752.8381,-113.2765,0,0.8718
1873.394629,0.318702,-0.026791,0.248627,-0.035774,-2746.5511,-101.9436,0,0.8739
1873.507847,0.316622,-0.026805,0.256786,-0.034698,-2750.3016,-92.8138,0,0.8726
1873.604438,0.307384,-0.022519,0.262858,-0.033236,-2746.0162,-81.0202,0,0.8742
1873.709841,0.279052,-0.033064,0.264801,-0.033215,-2736.6042,-79.9628,0,0.8776
1873.796816,0.228872,-0.049462,0.260490,-0.035165,-2722.6637,-92.3423,0,0.8818
1873.929194,0.153232,-0.049045,0.247619,-0.036831,-2719.8634,-107.9333,0,0.8825
1874.013301,0.015484,-0.066093,0.219763,-0.040342,-2723.4892,-138.7376,0,0.8784
1874.097184,-0.062042,-0.081539,0.185946,-0.045286,-2146.2031,-184.6797,0,0.8779
1874.215285,-0.115050,-0.100054,0.149827,-0.051858,-1573.5169,-252.1805,0,0.8701
1874.307259,-0.133302,-0.104644,0.115851,-0.058192,-1065.4137,-320.7860,0,0.8664
1874.429068,-0.172129,-0.112231,0.081294,-0.064677,-601.1889,-397.1441,0,0.8587
1874.529132,-0.189674,-0.121886,0.048777,-0.071542,-227.8317,-483.6965,0,0.8491
1874.595838,-0.211634,-0.104497,0.017528,-0.075497,-0.4752,-534.5105,0,0.8462
1874.707050,-0.213683,-0.118643,-0.010217,-0.080674,-0.0010,-600.5892,0,0.8459
1874.817081,-0.243684,-0.110004,-0.038233,-0.084194,126.4208,-649.8236,0,0.8414
1874.905245,-0.263880,-0.120877,-0.065311,-0.088596,414.6759,-710.7425,0,0.8384
1874.999504,-0.256144,-0.102047,-0.088211,-0.090210,706.1666,-732.6690,0,0.8387
1875.114080,-0.253189,-0.110013,-0.108008,-0.092586,986.4283,-766.9353,0,0.8365
1875.205586,-0.232476,-0.105160,-0.122944,-0.094095,1204.0322,-784.2499,0,0.8403
1875.319146,-0.195371,-0.093216,-0.131636,-0.093990,1326.8637,-776.7457,0,0.8474
1875.419050,-0.170268,-0.088778,-0.136271,-0.093364,1397.4977,-767.8826,0,0.8483
1875.506094,-0.139026,-0.093600,-0.136602,-0.093393,1391.8709,-763.0095,0,0.8551
1875.605829,-0.103484,-0.087121,-0.132628,-0.092640,1325.9895,-749.5346,0,0.8587
1875.719666,-0.058905,-0.081193,-0.123781,-0.091266,1186.6919,-726.8339,0,0.8633
1875.812848,-0.012033,-0.073512,-0.110371,-0.089136,985.4196,-694.8746,0,0.8681
1875.931880,0.052969,-0.059668,-0.090770,-0.085600,714.4609,-646.5740,0,0.8713
1876.019935,0.098063,-0.037328,-0.068110,-0.079807,432.3745,-572.8915,0,0.8724
1876.124541,0.145548,-0.026187,-0.042471,-0.073373,160.5633,-492.5954,0,0.8749
1876.215468,0.173563,-0.013962,-0.016547,-0.066243,0.4397,-409.0015,0,0.8748
1876.329302,0.204314,-0.011787,0.009956,-0.059709,0.0016,-334.4184,0,0.8775
1876.423294,0.228109,-0.010760,0.036135,-0.053835,-102.9541,-271.0617,0,0.8795
1876.519784,0.258668,-0.004486,0.062839,-0.047913,-366.7113,-210.8260,0,0.8810
1876.600812,0.268202,0.003411,0.087482,-0.041754,-659.8277,-152.0055,0,0.8848
1876.731053,0.289340,0.013902,0.111705,-0.035075,-983.9692,-94.4413,0,0.8846
1876.824127,0.286296,0.007375,0.132656,-0.029981,-1284.2344,-55.3715,0,0.8857
1876.920659,0.277405,0.018655,0.150026,-0.024145,-1538.8580,-17.8639,0,0.8908
1877.018441,0.279172,0.023173,0.165523,-0.018467,-1792.6105,-0.2584,0,0.8853
1877.127816,0.252636,0.019806,0.175977,-0.013874,-1954.9310,-0.0056,0,0.8885
1877.225005,0.233050,0.022137,0.182826,-0.009553,-2068.9038,-0.0002,0,0.8878
1877.325159,0.229161,0.020354,0.188386,-0.005964,-2164.3500,-0.0000,0,0.8865
1877.420292,0.214939,0.014255,0.191572,-0.003538,-2225.5379,-0.0000,0,0.8834
1877.526505,0.210372,0.007474,0.193828,-0.002216,-2255.1227,-0.0000,0,0.8868
1877.624373,0.196894,0.013412,0.194196,-0.000341,-2253.3285,-0.0000,0,0.8900
1877.708032,0.181681,0.008934,0.192694,0.000772,-2234.7130,-0.0000,0,0.8876
1877.816423,0.168594,-0.004529,0.189802,0.000136,-2167.2833,-0.0000,0,0.8963
1877.931485,0.104107,0.012034,0.179519,0.001564,-2018.0436,-0.0000,0,0.8868
1878.024851,-0.063147,-0.002350,0.150399,0.001094,-1559.4605,-0.0000,0,0.8832
1878.122195,-0.193030,0.003102,0.109187,0.001335,-974.1169,-0.0000,0,0.8631
1878.206762,-0.283613,-0.000175,0.062051,0.001154,-369.8198,-0.0000,0,0.8565
1878.309939,-0.313562,0.001742,0.016978,0.001224,-0.4429,-0.0000,1,0.8445
1878.400333,-0.296080,-0.001743,-0.020589,0.000868,1.4434,-0.0000,0,0.8505
1878.498721,-0.310365,-0.002569,-0.055362,0.000456,299.3220,-0.0000,0,0.8414
1878.593558,-0.297963,-0.003470,-0.084474,-0.000015,651.2131,-0.0000,0,0.8452
1878.712580,-0.288253,-0.004535,-0.108928,-0.000558,983.9394,-0.0000,0,0.8500
1878.825883,-0.253019,0.009937,-0.126219,0.000702,1232.0783,-0.0000,0,0.8553
1878.902289,-0.197073,0.012077,-0.134721,0.002067,1339.9872,-0.0000,0,0.8694
1879.010365,-0.149883,0.018947,-0.136541,0.004092,1362.2406,-0.0000,0,0.8730
1879.119357,-0.085727,0.018914,-0.130443,0.005871,1254.2592,-0.0000,0,0.8851
1879.208059,-0.031844,0.021429,-0.118611,0.007738,1073.5723,-0.0000,0,0.8935
1879.298546,0.033489,0.025981,-0.100359,0.009927,815.6754,-0.0000,0,0.9006
1879.404049,0.046126,0.031589,-0.082781,0.012527,593.0647,-0.0000,0,0.8983
1879.530701,0.057763,0.036592,-0.065916,0.015414,395.5476,-0.0000,0,0.8970
1879.622476,0.059247,0.040275,-0.050896,0.018398,236.8866,-0.0000,0,0.8958
1879.714711,0.068457,0.051334,-0.036574,0.022350,105.8399,7.2132,0,0.8942
1879.815844,0.083436,0.054099,-0.022173,0.026160,7.8980,28.0908,0,0.8933
1879.930531,0.073750,0.066011,-0.010662,0.030942,0.0449,60.1855,0,0.8993
1880.002991,0.089071,0.076252,0.001306,0.036379,0.0006,101.5391,0,0.9040
1880.098936,0.106155,0.092382,0.013888,0.043100,0.0000,158.9820,0,0.9070
1880.195351,0.112260,0.121116,0.025693,0.052462,-25.3310,246.5943,0,0.9115
1880.330968,0.118080,0.133957,0.036779,0.062241,-103.8599,346.1933,0,0.9157
1880.420851,0.118407,0.145842,0.046574,0.072273,-188.4615,454.7408,0,0.9197
1880.511580,0.105565,0.161692,0.053653,0.083003,-256.3133,579.0873,0,0.9210
1880.607444,0.089806,0.159474,0.057992,0.092180,-300.6046,691.8882,0,0.9202
1880.723399,0.070725,0.150527,0.059520,0.099182,-318.3719,784.8286,0,0.9152
1880.802504,0.057366,0.145598,0.059261,0.104752,-315.7766,856.9044,0,0.9157
1880.900493,0.055270,0.142640,0.058782,0.109298,-311.2310,918.3193,0,0.9146
1881.016791,0.041967,0.139005,0.056764,0.112863,-296.4620,964.6587,0,0.9162
1881.130477,0.037084,0.135493,0.054403,0.115579,-266.5208,999.9580,0,0.9177
1881.224254,0.009645,0.128858,0.049032,0.117172,-212.7938,1016.8265,0,0.9221
1881.317867,-0.015359,0.127205,0.041305,0.118376,-143.2109,1038.5824,0,0.9173
1881.417176,-0.097349,0.139000,0.024666,0.120851,-20.7516,1079.1798,0,0.9116
1881.523637,-0.225321,0.146587,-0.005332,0.123939,-0.1907,1150.6199,0,0.8891
1881.605429,-0.344091,0.123862,-0.045983,0.123930,193.0355,1175.0030,0,0.8708
1881.703310,-0.441400,0.099586,-0.093433,0.121009,772.4308,1169.3878,0,0.8435
1881.806730,-0.482790,0.082333,-0.140156,0.116368,1486.2794,1118.8195,0,0.8322
1881.918672,-0.480929,0.065534,-0.181049,0.110268,2183.8990,1029.0591,0,0.8290
1882.021157,-0.449577,0.047933,-0.213272,0.102788,2756.1010,915.3571,0,0.8327
1882.121960,-0.421989,0.034130,-0.238318,0.094549,2857.6705,791.9994,0,0.8398
1882.203584,-0.465944,0.021257,-0.265633,0.085754,2899.8237,682.7057,0,0.8276
1882.322479,-0.634197,-0.011439,-0.309861,0.074090,2982.6508,544.8221,0,0.8046
1882.401353,-0.696258,-0.034950,-0.356229,0.061006,3057.3870,389.9822,0,0.7849
1882.513324,-0.701455,-0.033250,-0.397656,0.049695,3118.7103,261.4559,0,0.7695
1882.594409,-0.612640,-0.033112,-0.423454,0.039758,3046.1253,150.5780,0,0.7882
1882.706122,-0.554466,-0.044448,-0.439175,0.029653,2995.8768,58.4836,0,0.8022
1882.806568,-0.446894,-0.052050,-0.440102,0.019849,2913.7331,0.3368,0,0.8241
1882.914080,-0.308699,-0.077511,-0.424333,0.008166,2860.2726,0.0030,0,0.8393
1883.007299,-0.204238,-0.068283,-0.397922,-0.001008,2820.8468,0.0000,0,0.8510
1883.121234,-0.082187,-0.089136,-0.360034,-0.011584,2794.9166,0.0000,0,0.8588
1883.208445,0.056388,-0.100617,-0.310063,-0.022268,2778.3188,-7.9169,0,0.8639
1883.298588,0.170865,-0.113759,-0.252352,-0.033246,2767.4051,-80.0163,0,0.8673
1883.395116,0.230948,-0.121551,-0.194356,-0.043843,2339.8377,-175.0033,0,0.8586
1883.507807,0.283007,-0.121065,-0.137072,-0.053110,1392.0093,-268.3833,0,0.8601
1883.602121,0.349387,-0.108311,-0.078697,-0.059734,577.8612,-346.4961,0,0.8449
1883.698998,0.367208,-0.086829,-0.025188,-0.062985,25.2884,-386.2893,0,0.8401
1883.794683,0.365599,-0.079356,0.021706,-0.064950,-5.7437,-406.2174,0,0.8470
1883.918699,0.284151,-0.044522,0.053199,-0.062499,-270.7137,-374.1250,0,0.8575
1884.001268,0.141771,-0.022872,0.063828,-0.057743,-384.5342,-318.8966,0,0.8667
1884.109364,-0.045652,0.005121,0.050690,-0.050200,-242.5975,-237.5684,0,0.8677
1884.206077,-0.159491,0.017801,0.025469,-0.042040,-30.3823,-158.7232,0,0.8629
1884.327122,-0.150947,0.016070,0.004299,-0.035066,-0.5132,-96.1757,0,0.8689
1884.428696,-0.143583,0.027739,-0.013447,-0.027530,-0.0163,-39.0005,0,0.8772
1884.514053,-0.154988,0.030811,-0.030432,-0.020529,58.2195,-1.6743,0,0.8709
1884.620833,-0.111151,0.037620,-0.040118,-0.013551,137.9326,-0.0258,0,0.8739
1884.714658,-0.028808,0.031225,-0.038761,-0.008178,124.1095,-0.0007,0,0.8940
1884.811832,0.052718,0.037276,-0.027783,-0.002723,41.6372,-0.0000,0,0.9036
1884.905423,0.140977,0.038378,-0.007532,0.002209,0.8369,-0.0000,1,0.8967
1885.017336,0.232937,0.026908,0.021324,0.005173,-3.8064,-0.0000,0,0.8979
1885.130075,0.314431,0.022854,0.056497,0.007294,-296.4037,-0.0000,0,0.8835
1885.225310,0.394463,0.009082,0.097053,0.007509,-798.6690,-0.0000,0,0.8685
1885.302954,0.443530,0.005846,0.138630,0.007309,-1407.4644,-0.0000,0,0.8642
1885.421230,0.481362,0.000339,0.179758,0.006473,-2081.5289,-0.0000,0,0.8607
1885.531201,0.488348,-0.002225,0.216789,0.005429,-2727.4844,-0.0000,0,0.8614
1885.622407,0.508304,-0.006850,0.251771,0.003956,-2813.4203,-0.0000,0,0.8530
1885.707802,0.490529,-0.006047,0.280422,0.002755,-2793.1571,-0.0000,0,0.8593
1885.797451,0.493383,-0.002396,0.305977,0.002137,-2806.9802,-0.0000,0,0.8550
1885.922995,0.467376,0.001531,0.325345,0.002064,-2794.8881,-0.0000,0,0.8587
1886.018082,0.443600,0.008338,0.339536,0.002817,-2800.3710,-0.0000,0,0.8570
1886.122403,0.403143,0.007993,0.347168,0.003438,-2767.8802,-0.0000,0,0.8673
1886.221646,0.359990,0.003597,0.348707,0.003457,-2732.7533,-0.0000,0,0.8798
1886.308117,0.294626,0.012934,0.342217,0.004595,-2701.7670,-0.0000,0,0.8887
1886.423081,0.179948,0.014781,0.322745,0.005817,-2699.6757,-0.0000,0,0.8890
1886.528375,0.023606,0.005625,0.286848,0.005794,-2675.2009,-0.0000,0,0.8974
1886.612959,-0.116834,0.022117,0.238406,0.007753,-2762.6201,-0.0000,0,0.8681
1886.701591,-0.216204,0.015189,0.183853,0.008645,-2158.2597,-0.0000,0,0.8588
1886.809289,-0.289546,0.003340,0.127045,0.008009,-1249.7002,-0.0000,0,0.8528
1886.900109,-0.328964,-0.002959,0.072324,0.006692,-499.4351,-0.0000,0,0.8421
1887.004614,-0.358755,-0.012317,0.020595,0.004411,-1.9296,-0.0000,0,0.8437
1887.111833,-0.392087,-0.012142,-0.028927,0.002425,50.4792,-0.0000,0,0.8338
1887.225105,-0.397257,-0.018497,-0.073127,-0.000086,514.2470,-0.0000,0,0.8320
1887.322786,-0.404123,-0.013924,-0.112846,-0.001746,1070.6157,-0.0000,0,0.8262
1887.418718,-0.392792,-0.014336,-0.146440,-0.003257,1586.6557,-0.0000,0,0.8331
1887.505230,-0.375169,-0.017987,-0.173887,-0.005025,2037.4676,-0.0000,0,0.8376
1887.625380,-0.325037,-0.023652,-0.192025,-0.007260,2335.2911,-0.0000,0,0.8448
1887.721539,-0.280407,-0.019081,-0.202631,-0.008678,2492.4271,-0.0000,0,0.8556
1887.804589,-0.241221,-0.013622,-0.207262,-0.009272,2552.9727,-0.0000,0,0.8629
1887.901521,-0.189695,-0.016016,-0.205154,-0.010081,2496.1566,-0.0000,0,0.8698
1888.025174,-0.151725,-0.014580,-0.198742,-0.010621,2363.9379,-0.0000,0,0.8784
1888.126057,-0.116797,-0.020766,-0.188909,-0.011838,2190.6957,-0.0000,0,0.8802
1888.217486,-0.080876,-0.021267,-0.175945,-0.012970,1967.8579,-0.0000,0,0.8830
1888.312105,-0.061557,-0.028016,-0.162218,-0.014775,1739.6517,-0.0000,0,0.8860
1888.403662,-0.042889,-0.037871,-0.147899,-0.017547,1509.1633,-0.0000,0,0.8897
1888.498736,0.003685,-0.036379,-0.129709,-0.019807,1236.0237,-0.0000,0,0.8900
1888.605658,0.022499,-0.031357,-0.111444,-0.021193,982.5584,-2.7297,0,0.8836
1888.690286,0.077115,-0.034382,-0.088817,-0.022775,679.2645,-9.4931,0,0.8836
1888.823001,0.137214,-0.021651,-0.061693,-0.022640,355.6637,-9.7771,0,0.8801
1888.923950,0.190818,-0.017242,-0.031392,-0.021993,66.6076,-8.0261,0,0.8761
1889.015003,0.223316,-0.006846,-0.000827,-0.020175,0.1932,-1.4154,0,0.8786
1889.118180,0.248493,-0.011030,0.029092,-0.019078,-49.0012,-0.2190,0,0.8776
1889.226490,0.271138,-0.007861,0.058137,-0.017732,-317.0752,-0.0439,0,0.8760
1889.301619,0.286051,-0.007156,0.085487,-0.016463,-642.1149,-0.0140,0,0.8743
1889.416963,0.290157,-0.006974,0.110047,-0.015324,-977.7827,-0.0042,0,0.8693
1889.510080,0.290422,-0.007251,0.131692,-0.014355,-1291.9948,-0.0016,0,0.8706
1889.619076,0.309137,-0.007980,0.152986,-0.013590,-1627.9810,-0.0007,0,0.8670
1889.718870,0.314865,-0.004490,0.172411,-0.012498,-1936.9867,-0.0003,0,0.8701
1889.812778,0.310564,-0.003870,0.188989,-0.011463,-2220.0059,-0.0001,0,0.8682
1889.903399,0.282613,-0.012409,0.200224,-0.011576,-2402.7014,-0.0001,0,0.8723
1890.003527,0.221806,-0.030570,0.202814,-0.013855,-2435.3095,-0.0000,0,0.8768
1890.110361,0.180240,-0.032506,0.200105,-0.016093,-2379.9129,-0.0000,0,0.8801
1890.203506,0.127126,-0.047584,0.191348,-0.019872,-2228.6375,-0.0000,0,0.8841
1890.313237,0.102061,-0.041998,0.180633,-0.022527,-2040.3913,-8.2087,0,0.8851
1890.423593,0.079817,-0.039779,0.168535,-0.024598,-1849.9706,-19.3830,0,0.8816
1890.523178,0.071380,-0.046966,0.156877,-0.027282,-1654.2537,-35.6539,0,0.8865
1890.619345,0.081281,-0.049393,0.147805,-0.029935,-1511.3035,-53.8155,0,0.8875
1890.702354,0.062321,-0.060445,0.137547,-0.033596,-1364.2391,-81.6501,0,0.8820
1890.803023,0.035666,-0.065645,0.125321,-0.037442,-1182.5755,-113.3484,0,0.8821
1890.900382,-0.033109,-0.078074,0.106310,-0.042318,-916.8610,-156.9741,0,0.8786
1890.995408,-0.089609,-0.083665,0.082799,-0.047280,-615.6457,-207.0886,0,0.8657
1891.090465,-0.121736,-0.097439,0.058255,-0.053299,-322.9087,-268.0934,0,0.8672
1891.224547,-0.141377,-0.093278,0.034299,-0.058096,-90.7505,-322.0888,0,0.8607
1891.320073,-0.163573,-0.101879,0.010555,-0.063350,-0.2828,-384.4366,0,0.8528
1891.416685,-0.168200,-0.096897,-0.010896,-0.067376,-0.0014,-430.5942,0,0.8550
1891.513688,-0.175507,-0.096091,-0.030649,-0.070822,62.0146,-474.6568,0,0.8499
1891.624500,-0.160033,-0.094913,-0.046175,-0.073713,198.6055,-506.2037,0,0.8566
1891.697671,-0.143729,-0.092453,-0.057882,-0.075961,321.8897,-534.5667,0,0.8554
1891.812052,-0.134273,-0.086080,-0.067049,-0.077176,426.7499,-549.4778,0,0.8562
1891.890827,-0.119078,-0.083782,-0.073292,-0.077968,499.0982,-556.3818,0,0.8609
1892.006056,-0.096039,-0.083758,-0.076022,-0.078663,529.9774,-562.0263,0,0.8656
1892.111602,-0.084149,-0.082087,-0.076997,-0.079074,541.0918,-566.0940,0,0.8672
1892.196057,-0.068260,-0.077262,-0.075949,-0.078857,527.9244,-563.1320,0,0.8683
1892.290416,-0.045805,-0.069714,-0.072331,-0.077760,495.3006,-552.4787,0,0.8675
1892.402480,-0.033187,-0.062577,-0.067634,-0.075938,429.2087,-527.8404,0,0.8684
1892.499233,-0.001809,-0.050736,-0.059735,-0.072913,338.1671,-489.6693,0,0.8708
1892.598528,0.019575,-0.047787,-0.050218,-0.069898,236.4781,-452.5794,0,0.8726
1892.695653,0.027864,-0.040338,-0.040848,-0.066351,146.0586,-411.1040,0,0.8729
1892.802206,0.044587,-0.040937,-0.030596,-0.063301,60.4315,-373.5187,0,0.8792
1892.901141,0.041528,-0.034722,-0.021941,-0.059872,6.9791,-334.6063,0,0.8818
1893.003817,0.041013,-0.030385,-0.014387,-0.056333,0.0779,-295.2698,0,0.8857
1893.108602,0.065578,-0.018925,-0.004791,-0.051844,0.0014,-249.0827,0,0.8850
1893.225669,0.073608,-0.014059,0.004617,-0.047310,0.0000,-204.3584,0,0.8836
1893.321499,0.084486,-0.002922,0.014201,-0.041983,0.0000,-153.7619,0,0.8871
1893.414295,0.096316,0.013318,0.024055,-0.035347,-16.3083,-96.4327,0,0.8888
1893.509449,0.108348,0.030859,0.034170,-0.027402,-85.2320,-37.6409,0,0.8906
1893.625802,0.106856,0.044164,0.042892,-0.018815,-160.9963,-0.3672,0,0.8867
1893.726734,0.112330,0.048826,0.051225,-0.010698,-242.2064,-0.0066,0,0.8837
1893.809744,0.117802,0.051220,0.059214,-0.003268,-324.7376,-0.0002,0,0.8869
1893.909945,0.130966,0.056463,0.067824,0.003900,-419.1515,-0.0000,0,0.8901
1894.005100,0.124579,0.055954,0.074635,0.010147,-496.1579,-0.0000,0,0.8944
1894.109722,0.128848,0.053868,0.081140,0.015393,-575.6446,-0.0000,0,0.8924
1894.204316,0.106785,0.055422,0.084218,0.020197,-609.1502,0.2807,0,0.8993
1894.303020,0.063369,0.041418,0.081716,0.022743,-583.6253,9.3690,0,0.8925
1894.409044,0.008961,0.031172,0.072985,0.023755,-478.2650,14.7800,0,0.8967
1894.504835,-0.025926,0.028677,0.061116,0.024345,-340.1092,17.9080,0,0.9055
1894.597847,-0.048985,0.031219,0.047904,0.025170,-207.0249,22.5408,0,0.8992
1894.694199,-0.085795,0.026825,0.031860,0.025369,-68.9947,24.1524,0,0.8924
1894.805104,-0.088937,0.021963,0.017364,0.024960,-0.3500,22.4626,0,0.8888
1894.901257,-0.095752,0.021166,0.003791,0.024505,-0.0033,20.7194,0,0.8903
1894.992638,-0.089831,0.015683,-0.007444,0.023446,-0.0001,14.7378,0,0.8898
1895.106348,-0.081520,0.013830,-0.016333,0.022292,-0.0000,8.6511,0,0.8936
1895.221830,-0.059886,0.020691,-0.021560,0.022100,4.7027,7.3077,0,0.8997
1895.313099,-0.019914,0.014744,-0.021362,0.021217,4.0888,3.9896,0,0.9033
1895.419480,0.008899,0.024393,-0.017731,0.021598,0.4304,4.7720,0,0.9088
1895.515590,0.057222,0.023092,-0.008736,0.021778,0.0739,5.3968,0,0.9085
1895.625532,0.084926,0.025042,0.002503,0.022169,0.0160,6.6525,0,0.9064
1895.724186,0.086364,0.023304,0.012566,0.022305,0.0048,7.5841,0,0.9060
1895.818935,0.086238,0.024332,0.021407,0.022549,-3.1910,8.7645,0,0.8987
1895.899194,0.093490,0.022456,0.030057,0.022538,-53.2104,8.9996,0,0.9003
1896.003477,0.097361,0.020140,0.038133,0.022250,-117.0047,8.3686,0,0.8986
1896.106521,0.089309,0.022591,0.044274,0.022291,-172.0372,8.1804,0,0.8961
1896.214257,0.093367,0.016428,0.050166,0.021587,-229.3340,5.6943,0,0.8926
1896.315433,0.093498,0.022419,0.055365,0.021687,-280.9388,5.4683,0,0.8966
1896.425205,0.093295,0.022196,0.059917,0.021748,-330.1403,5.5938,0,0.8934
1896.522598,0.092100,0.017417,0.063779,0.021228,-371.5689,4.0910,0,0.8952
1896.619264,0.097690,0.013850,0.067848,0.020343,-416.3407,1.2931,0,0.8968
1896.707883,0.096200,0.014579,0.071250,0.019651,-454.1775,0.2664,0,0.8990
1896.828822,0.101937,0.016104,0.074933,0.019226,-498.6534,0.0567,0,0.8963
